HOSPCODE|HID|HOUSE_ID|HOUSETYPE|ROOMNO|CONDO|HOUSE|SOISUB|SOIMAIN|ROAD|VILLANAME|VILLAGE|TAMBON|AMPUR|CHANGWAT|TELEPHONE|LATITUDE|LONGITUDE|NFAMILY|LOCATYPE|VHVID|HEADID|TOILET|WATER|WATERTYPE|GARBAGE|HOUSING|DURABILITY|CLEANLINESS|VENTILATION|LIGHT|WATERTM|MFOOD|BCONTROL|ACONTROL|CHEMICAL|OUTDATE|D_UPDATE
10823|18138||1|||ร.พ.แหลมฉบัง ม.3 ต.ทุ่งสุขลา|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20130507095309
10823|18140||1|||199/268|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18144||1|||โครงการก่อสร้างหมู่บ้านสิริศา|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18145||1|||216/1|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18147||1|||199/319|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18157||1|||55|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18167||1|||รพ.แหลมฉบัง|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18170||1|||316/30|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18173||1|||บ้านเช่าหน้าม.เกษตรศาสาตร์|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18181||1|||สถานีไฟฟ้าแรงสูงอ่าวไผ่|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18189||1|||หมู่บ้านเมโทรปาร์ค|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18193||1|||289/108|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18201||1|||199/148|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18219||1|||ร.พ.อาวอุดม|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18259||1|||229/29*|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20131020232706
10823|18260||1|||บ้านเช่าหน้าวัดเขาทุ่งวัว|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18263||1|||บ.โพธิ์ทรายดอนแคมป์คนงาน|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18282||1|||วัดธรรมจักรคีรี|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18288||1|||แค้มป์ก่อสร้างประตู 1 ม.เกษตรศาสตร์|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18299||1|||222/07|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18320||1|||ทริเปิ้ลเจอพาร์ทเม้นท์|||ซอยวัดช่องลม||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18328||4|||ปวีณาเพลสหอพัก (ห้อง4104)|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20140331121528
10823|18358||1|||289/124|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18376||1|||บ.โพไซดอน|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18378||1|||216/72|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18386||1|||โรงน้ำแข็งวรกิจ 225/1|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18390||1|||ห้องเช่าการเคหะแหลมฉบัง|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18391||1|||178/79|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18396||1|||ช้ายเช่าแถวชากยายจีน|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18398||1|||ห้องแถวหลังกอรี่เพชร|||||06|03|07|20||||1||000000|000000||||||||||||||||20121220003427
10823|18444||1|||แคมป์คนงานหมู่บ้านสิริสา|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18445||1|||289/5|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18499||1|||181/42|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18509||1|||233/14|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18524||1|||พรีเมียรเพลสห้อง8113|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18527||1|||322/1|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18566||1|||ม.เกษรศาสตร์|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18571||1|||165|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18583||1|||ยูซิตี้อพาร์ทเม้นท์|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18595||1|||แคมป์คนงานหมู่บ้านเดวิต้า|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18601||1|||285/93|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18626||1|||สิริศา(แคมป์ก่อสร้าง)|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18628||1|||243/228 ม.6 ต.ทุ่งสุขลา อ.ศรีราชา|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20130110094429
10823|18629||1|||206/13|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18630||1|||11|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18638||1|||32/11|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18652||1|||181/284|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18659||1|||หมู่บ้านสิริษาแค้มคนงาน|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18661||1|||211/6|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18666||1|||222/107|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18670||1|||260/2|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18674||1|||289/91|||||06|03|07|20||||1||000000|000000||||||||||||||||20130107001953
10823|18675||1|||444/6|||||06|03|07|20||||1||000000|000000||||||||||||||||20130112002420
10823|18702||1|||243/99|||||06|03|07|20||||1||000000|000000||||||||||||||||20130112002420
10823|18722||1|||บ.สยามเคอร์รี่|||||06|03|07|20||||1||000000|000000||||||||||||||||20130112002420
10823|18732||1|||222/50|||||06|03|07|20||||1||000000|000000||||||||||||||||20130112002420
10823|18735||1|||หมู่บ้านเมโท|||||06|03|07|20||||1||000000|000000||||||||||||||||20130112002420
10823|18739||1|||129/140|||||06|03|07|20||||1||000000|000000||||||||||||||||20130112002420
10823|18742||1|||101/173|||||06|03|07|20||||1||000000|000000||||||||||||||||20130112002420
10823|18752||1|||222/127|||||06|03|07|20||||1||000000|000000||||||||||||||||20130112002420
10823|18767||1|||แคมป์ก่อสร้างหมู่บ้านเมโทรปาร์ค|||||06|03|07|20||||1||000000|000000||||||||||||||||20130112002420
10823|18779||1|||แคมป์ก่อสร้างหมู่บ้านสิริสา|||||06|03|07|20||||1||000000|000000||||||||||||||||20130112002420
10823|18819||1|||บ.STS ยาร์ด|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|18824||1|||243/228|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|18838||1|||260/16|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|18848||1|||222/46|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|18857||1|||134/45|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|18872||1|||52|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|18890||1|||บ้านเช่า100ห้อง|||10||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|18911||1|||115/3|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|18927||1|||135/134|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|18935||1|||เย็นสบายไฮคลาสห้อง805|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|18941||1|||5107|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|18955||1|||แคมป์หมู่บ้านสิริษา|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|18976||1|||285/22|||||06|03|07|20||||1||000000|239569||||||||||||||||20140504012036
10823|18989||1|||อุดมสุขแมนชั่นอพาร์ทเม้นท์|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|18990||1|||203/324|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|18992||1|||33|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19029||1|||โครงการสิริสา|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19044||1|||285/336|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19091||1|||102|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19104||1|||232/104|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19116||1|||122/243|||กรีวิว3||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19138||1|||199/27 ม.6 ต.ทุ่งสุขลา|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20130131012110
10823|19145||1|||หจก.พัฒนาไทยยิ่งเจริญ|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19165||1|||233/34|||||06|03|07|20||||1||000000|239347||||||||||||||||20140504012036
10823|19222||1|||199/27|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19225||1|||289/147|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19227||1|||หมู่บ้านพิมพ์พาพร|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19233||1|||ม.เกษตรศาสตร์|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19235||1|||199/66*|||||06|03|07|20||||1|1|000000|239172||||||||||||||||20131020214539
10823|19245||1|||289/21|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19264||1|||199/301|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19283||1|||133/36|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19293||1|||289/78|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19306||1|||33/11|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19313||1|||285/110*|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20131023024216
10823|19320||1|||285/98|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19327||1|||126|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19332||1|||ก่อสร้างม.บ้านสิริสา|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19334||1|||หอพักจิตรสุวรรณีอพาร์ทเม้นท์|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19335||1|||รร.ชากยายจีน|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19372||1|||203/167|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19373||1|||199/201|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19381||1|||138|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19392||1|||314/8*|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20131019155118
10823|19395||1|||สำนักงานเศรษฐกิจการเกษตร เขต 6|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19400||1|||289/75 หมู่บ้านเมโทรปาร์ค|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19411||1|||190/1|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19432||1|||99/1|||||06|03|07|20||||1||000000|239155||||||||||||||||20140504012036
10823|19441||1|||เซเว่น|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19444||1|||233/55|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20131010092859
10823|19459||1|||ธรรมคุณอพาร์ทเม้นท์|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19479||1|||ร้านขายอุปกรณ์ก่อสร้างแถวไปรษณีย์|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19487||1|||แคมป์คนงานโรงไฟฟ้าอ่าวไผ่|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19491||1|||หอศิริวรรณ|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19494||1|||203/205|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19515||1|||207/43|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19519||1|||ม.เกษตรศาสตร์ฯ|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19530||1|||203/105|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19531||1|||211/24|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19532||1|||113/3|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19537||1|||199/26|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19545||1|||222/113|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19546||1|||บ.สยามสแกนเคอร์รี่|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19547||1|||232/83|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19550||1|||203/215|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19553||1|||26/32|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19556||1|||27/33|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19572||1|||203/172|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19573||1|||203/173|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19586||1|||185/120|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19669||1|||27/1|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19689||1|||117/36|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19690||1|||กิตติวรรณเพลส|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19692||1|||199/144|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19693||1|||คุณากรเพลสหอพัก|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19709||1|||243/106111|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19735||1|||199/159|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19755||1|||196/65|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19767||1|||เฑียรญารัตน์อพาร์ทเม้นท์|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19773||1|||177/18|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19774||1|||166/6|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19788||1|||499/6|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19804||1|||224/66|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19812||1|||192/1|||||06|03|07|20||||1||000000|239094||||||||||||||||20140504012036
10823|19814||1|||832/2|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19839||1|||243/249|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19845||1|||โครงการหมู่บ้านสิริสา|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19849||1|||288/7*|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20131020213353
10823|19854||1|||289/126|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19855||1|||229/28|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19863||1|||289/109|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19873||1|||บ.เกษตร|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19884||1|||บ.เอสทีเอส|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19891||1|||223/15|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19904||1|||บ.ยูนิไทย|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19906||1|||บ.อู่พรวัฒนา|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19911||1|||216/100|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19918||1|||2202|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19930||1|||213/17|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19931||1|||199/22|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19934||1|||245/15|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19940||1|||สำนักงานเศรษฐกิจการเกษตรเขต 6|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19942||1|||88/36|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19961||1|||611|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19976||1|||หอพักสิริการ|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19984||1|||289/95|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19985||1|||243/257*|||||06|03|07|20||||1|1|000000|239480||||||||||||||||20131023005455
10823|19987||1|||หอพิกุลแก้ว|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19988||4|||คริสตันหอพัก ม.6 ต.ทุ่งสุขลา อ.ศรีราชา|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20140331121553
10823|19991||1|||ลานตู้บ.เอสซีเอสยาร์ด|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|19997||1|||315/6|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20004||1|||240/12|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20008||1|||เคหะแหลมฉบัง|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20015||1|||199/69*|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20131020214445
10823|20016||1|||แคมป์ก่อสร้างหมู่บ้านศิริสา|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20033||1|||243/246|||||06|03|07|20||||1||000000|239420||||||||||||||||20140504012036
10823|20050||1|||99/12|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20069||1|||แคมป์คนงานก่อสร้างแถววัดเขาน้ำทรัพย์|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20071||1|||243/166|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20077||1|||121/12|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20091||1|||แคมป์ก่อสร้างหมู่บ้านเมโทปาร์ค|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20094||1|||298/89|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20103||1|||203/285|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20408||1||||||||06|03|07|20||||1|1|000000|000000||||||||||||||||20130310022747
10823|20635||1|||222/46 ม.6 ต.ทุ่งสุขลา อ.ศรีราชา|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20130310021606
10823|20638||1|||199/1 ม.6 ต.ทุ่งสุขลา อ.ศรีราชา|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20130310022524
10823|20681||1|||223/23|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20849||1|||243/100|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20853||1|||199/70|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20872||1|||320/61*|||||06|03|07|20||||1|1|000000|239058||||||||||||||||20131019074804
10823|20906||1|||128/15|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20916||1|||401|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20942||1|||200/11|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20969||1|||150|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20978||1|||บ.เอกธนกฤษทรานสปอร์ต|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20980||1|||317/16|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|20986||1|||232/101|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21002||1|||ศาลาประชาคมอ่าวอุดม|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21008||1|||126/8|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21017||1|||บ.ไล้แอนอีฟวิน|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21026||1|||85|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21030||1|||203/165|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21039||1|||28/148|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21043||1|||285/88|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21050||1|||145/11|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21156||1|||243/138 ม.6 ต.ทุ่งสุขลา อ.ศรีราชา|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20130321093612
10823|21166||1|||99/15|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21200||1|||199/228|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21257||1|||213/50*|||||06|03|07|20||||1|1|000000|239215||||||||||||||||20131020192235
10823|21260||1|||73/27|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21270||1|||211/99|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21273||1|||แคมป์ก่อสร้างแถวร้อยหลัง|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21284||1|||99/20|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21305||1|||251|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21543||1|||234/1|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21545||1|||176|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21615||1|||248/12|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21657||1|||สำนักงานพัฒนาที่ดิน เขต 2|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21667||1|||บ.โพทรายดอน|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21692||1|||233-56|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21696||1|||289/54|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21698||1|||ก่อสร้างหมู่บ้านเดอะวินต้า|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21701||1|||150/32|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21702||1|||80|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21769||1|||ก่อสร้างหมู่บ้านเมโทปราค์|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21770||1|||22/33|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21783||1|||272/1|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21786||1|||สนามกอล์ฟบูรพา|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21810||1|||211/56 ม.6 ต.ทุ่งสุขลา อ.ศรีราชา|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20130403135953
10823|21814||1|||188/36|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21847||1|||หมูบ้านศิริสา|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|21856||1|||289/129*|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20131020162614
10823|21944||1|||บ.ไลน์แอนด์ลิฟวิ่ง|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20130404090408
10823|21997||1|||199/1*|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20131020221054
10823|22000||1|||ร้านซียู|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22016||1|||211/56|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22039||1|||วัดเขาน้ำทรัพย์|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22087||1|||271/497|||||06|03|07|20||||1||000000|000000||||||||||||||||20130405144238
10823|22096||1|||159/5|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20130405164626
10823|22107||1|||128/54|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22201||1|||243/184|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22203||1|||บ.ทำรองเท้าแถงโรงไฟฟ้าอ่าวไผ่|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22204||1|||เกิดเหตุทางลงซากยายจีน|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22228||1|||15|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22285||1|||196/53|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22286||1|||196/53|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20130411083052
10823|22409||1|||แคมป์ก่อสร้างในหมู่บ้านสิริศา|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22410||1|||ยูซิตี้หอพัก|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22436||1|||289/87|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22518||1|||185/40|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22520||1|||289/153|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22563||1|||303/117|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22564||1|||203/117|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22582||1|||196/8|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22588||1|||หอพิมพิพาเพลส|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22589||1|||หอพิมพิพาเพลสห้อง404|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22606||1|||49/18|||||06|03|07|20||||1||000000|000000||||||||||||||||20130417090944
10823|22614||1|||277/23|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22637||1|||10/23|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22651||1|||ก่อสร้างหมู่บ้านสิริสา ม.6 ต.ทุ่งสุขลา อ.ศรีราชา|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20130418100059
10823|22652||1|||หอพิมพิพาเพลสห้อง404 ม.6 ต.ทุ่งสุขลา อ.ศรีราชา|||||06|03|07|20||||1|1|000000|000000||||||||||||||||20130418100335
10823|22677||1|||หอพีทีแมนชั่น|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
10823|22710||1|||243/28|||||06|03|07|20||||1||000000|000000||||||||||||||||20140504012036
